label,CPU0_cycles,CPU1_cycles,CPU2_cycles,CPU3_cycles,CPU4_cycles,CPU5_cycles,CPU6_cycles,CPU7_cycles,CPU8_cycles,CPU9_cycles,CPU10_cycles,CPU11_cycles,elapsed_time,VmSize,VmRSS,VmData,VmStk,VmExe,VmLib,VmPTE
Dilithium5.out,18262384,18313723,18307046,18313023,18319307,18335186,18280947,18288397,18299631,18309391,18321502,18331822,0.005764282,10048.0,4608.0,392.0,132.0,2308.0,4224.0,56.0
Dilithium5.out,20931933,20982254,20984095,20994044,21006934,21025046,21046245,21071657,21074431,21082430,21092492,21091952,0.006394291,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,30635342,28427771,28449971,23947405,23977372,23441697,47917852,48981437,48960816,52281687,52288169,52292220,0.016042724,9904.0,4352.0,248.0,132.0,2308.0,4224.0,64.0
Dilithium5.out,57954365,53173653,53181062,48999559,47486370,43227673,23804928,23446767,23446683,23457057,23455847,19523498,0.006212586,9840.0,1536.0,492.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,68849246,68882872,68872991,68867774,68868812,68877655,68894925,68921952,68941761,68962944,68981264,68990066,0.020742456,9772.0,2176.0,116.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,61976896,61992754,61992082,62012157,62024243,62048766,23143214,18876812,18858492,18024087,17999704,17971485,0.005435195,9904.0,3584.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,27154371,27157591,27159052,27167696,27228436,27245255,48995822,49032805,49058442,49080263,49045228,49068088,0.015080444,9904.0,4224.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,49567313,49568902,49568923,49562496,49600200,49361490,31392657,28878873,27044867,25648545,25629835,17816613,0.005546918,9904.0,4224.0,248.0,132.0,2308.0,4224.0,56.0
Dilithium5.out,64809211,64811455,64815587,64874217,64897576,64894218,35816666,33423455,33343024,33127577,28012516,18118445,0.005722926,0,0,0,0,0,0,0
Dilithium5.out,19920487,19945935,19936466,19953958,19981877,20009073,20063351,20094368,20119503,20140711,20155596,20168558,0.00645625,9904.0,3456.0,248.0,132.0,2308.0,4224.0,60.0
Dilithium5.out,17203601,17244237,17258366,17262917,17295806,17297775,17302395,17320497,17318451,17313064,17317739,17321391,0.005375948,10464.0,6016.0,808.0,132.0,2308.0,4224.0,60.0
